url,gtm_detected,consent_mode,gtm_events,third_party_trackers,third_party_domains_count,third_party_domains_list,trackerdb_patterns_count,trackerdb_data_source,status,google_urls_count,analysis_time,timestamp,raw_urls
http://rockstakk.shop-pro.jp/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,timeout,0,95.88433647155762,2025-08-08T23:06:23.913704,[]
http://sedboyaca.gov.co/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,success,0,23.941197633743286,2025-08-08T23:06:47.855802,[]
http://tacticamp.ua/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,success,0,20.76823353767395,2025-08-08T23:07:08.624337,[]
http://tcbjeans.com/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,timeout,0,96.10068964958191,2025-08-08T23:08:44.725279,[]
http://toys-mccoy.shop-pro.jp/,True,True,"gtm.dom, gtm.load","Google APIs, Google Analytics",2,"ajax.googleapis.com, region1.google-analytics.com",3426,github_releases,success,3,58.28741383552551,2025-08-08T23:09:43.017854,"[""http://ajax.googleapis.com/ajax/libs/jquery/1.7.2/jquery.min.js"", ""https://www.googletagmanager.com/gtag/js?id=G-L12DNTVR0D"", ""https://region1.google-analytics.com/g/collect?v=2&tid=G-L12DNTVR0D&gtm=45je5861v872259507za200zd872259507&_p=1754694566020&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104527906~104528500~104684208~104684211~104948813~105033763~105033765~105102051~105103161~105103163~105113532~105135708~105135710&cid=886257832.1754694566&ul=en-us&sr=1280x720&frm=0&pscdl=noapi&_s=1&sid=1754694566&sct=1&seg=0&dl=http%3A%2F%2Ftoys-mccoy.shop-pro.jp%2F&dt=TOYS%20McCOY%20ONLINE%20STORE&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=41347""]"
http://troutisland.shop-pro.jp/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,timeout,0,94.1902105808258,2025-08-08T23:11:17.208860,[]
http://www.autosaccidentadoslobato.com/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,success,2,28.04085874557495,2025-08-08T23:11:45.257136,"[""http://www.google-analytics.com/ga.js"", ""http://www.google-analytics.com/r/__utm.gif?utmwv=5.7.2&utms=1&utmn=1083775819&utmhn=www.autosaccidentadoslobato.com&utmcs=UTF-8&utmsr=1280x720&utmvp=1280x720&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Autos%20accidentados%20chocados%20venta%20compra%20siniestrados%20-%20autos%20accidentados%20lobato&utmhid=1237060990&utmr=-&utmp=%2F&utmht=1754694690168&utmac=UA-27411351-1&utmcc=__utma%3D95490828.2050131467.1754694690.1754694690.1754694690.1%3B%2B__utmz%3D95490828.1754694690.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=751384622&utmredir=1&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~""]"
http://www.beautyshop168.com/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,success,0,22.789445877075195,2025-08-08T23:12:08.047947,[]
http://www.deadsexyclips.com/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,success,0,20.973711729049683,2025-08-08T23:12:29.022066,[]
http://www.from-sen.com/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,success,0,25.006500720977783,2025-08-08T23:12:54.028822,[]
http://www.gunsanamma.com/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,success,1,30.417043685913086,2025-08-08T23:13:24.451403,"[""https://fonts.googleapis.com/css?family=Nunito+Sans%3A200%2C200italic%2C300%2C300italic%2Cregular%2Citalic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CEB+Garamond%3Aregular%2Citalic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%7CEB+Garamond%3Aregular""]"
http://www.harmonia91.hu/,True,True,gtm.dom,"Google Analytics, Google Fonts, Google Static",3,"fonts.googleapis.com, fonts.gstatic.com, region1.google-analytics.com",3426,github_releases,success,5,22.03341245651245,2025-08-08T23:13:46.488991,"[""https://fonts.googleapis.com/css2?family=Roboto+Condensed:wght@300;400;700&display=swap&subset=latin-ext"", ""https://www.googletagmanager.com/gtag/js?id=G-3S1JBNSMEY"", ""https://cluster3.unas.hu/shop_google_login.php?url=http%3A%2F%2Fwww.harmonia91.hu&text=Bel%C3%A9p%C3%A9s+Google+fi%C3%B3kkal&type=&align=center&design=%2Fbase%2F001707%2F"", ""https://region1.google-analytics.com/g/collect?v=2&tid=G-3S1JBNSMEY&gtm=45je5861v9101841099za200zd9101841099&_p=1754694805113&gcs=G100&gcd=13q3q3q3q5l1&npa=1&dma_cps=-&dma=0&tag_exp=101509157~103116026~103200004~103233427~104527906~104528500~104684208~104684211~104948813~105033766~105033768~105103161~105103163~105113532~105135708~105135710&cid=1722530886.1754694812&ul=en-us&sr=1280x720&frm=0&pscdl=denied&_s=1&sid=1754694811&sct=1&seg=0&dl=http%3A%2F%2Fwww.harmonia91.hu%2F&dt=Harmonia91.hu%20-%20Minden%20ami%20vad%C3%A1szati%20vad%C3%A1szfelszerel%C3%A9s%2C%20c%C3%A9lt&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=7173"", ""https://region1.google-analytics.com/g/collect?v=2&tid=G-3S1JBNSMEY&gtm=45je5861v9101841099za200zd9101841099&_p=1754694805113&gcs=G100&gcd=13q3q3q3q5l1&npa=1&dma_cps=-&dma=0&tag_exp=101509157~103116026~103200004~103233427~104527906~104528500~104684208~104684211~104948813~105033766~105033768~105103161~105103163~105113532~105135708~105135710&cid=1722530886.1754694812&ul=en-us&sr=1280x720&frm=0&pscdl=denied&_s=2&sid=1754694811&sct=1&seg=0&dl=http%3A%2F%2Fwww.harmonia91.hu%2F&dt=Harmonia91.hu%20-%20Minden%20ami%20vad%C3%A1szati%20vad%C3%A1szfelszerel%C3%A9s%2C%20c%C3%A9lt&en=remarketing&_ee=1&ep.ecomm_pagetype=home&tfd=12185""]"
http://www.mmlgold.com/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,success,1,25.27685809135437,2025-08-08T23:14:11.767004,"[""https://fonts.googleapis.com/css?family=Roboto:300,400,600,700|Kanit:300,400,600,700|Material+Icons&display=swap""]"
http://www.msmobile.rs/,True,True,"gtm.dom, gtm.load","Cloudflare, Google Analytics, Google Fonts, Google Static",5,"cdnjs.cloudflare.com, fonts.googleapis.com, fonts.gstatic.com, region1.google-analytics.com, www.google-analytics.com",3426,github_releases,success,5,24.03806781768799,2025-08-08T23:14:35.807834,"[""https://fonts.googleapis.com/css?family=Open+Sans:400,700"", ""https://www.googletagmanager.com/gtag/js?id=UA-139886643-1"", ""https://www.googletagmanager.com/gtag/js?id=G-0DXX82DCPH&cx=c&gtm=457e5861za200&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~105033766~105033768~105103161~105103163~105135708~105135710~105231380~105231382"", ""https://www.google-analytics.com/analytics.js"", ""https://region1.google-analytics.com/g/collect?v=2&tid=G-0DXX82DCPH&gtm=45je5861v9124691295za200&_p=1754694852276&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~102015666~103116026~103200004~103233427~104527907~104528501~104684208~104684211~104948813~105033763~105033765~105103161~105103163~105135708~105135710&cid=1726630340.1754694855&ul=en-us&sr=1280x720&ir=1&frm=0&pscdl=noapi&_eu=EAAI&_s=1&sid=1754694854&sct=1&seg=0&dl=http%3A%2F%2Fwww.msmobile.rs%2F&dt=MS%20Mobile&en=page_view&_fv=1&_ss=1&tfd=3001""]"
http://www.mzp.pl/,False,False,not_applicable,not_applicable,0,not_applicable,3426,github_releases,success,1,17.106302499771118,2025-08-08T23:14:52.915143,"[""http://fonts.googleapis.com/css?family=Open+Sans:400italic,700italic,700,400&subset=latin,latin-ext""]"
